Province_State,Country_Region,Lat,Long,Date,Population,Confirmed,Deaths,Combined_Key,ConfirmedNew,DeathsNew,ConfirmedNewMean,DeathsNewMean
California,US,36.7014631,-118.755997,2020-01-22,283785111,1,0,"California, US",,,,
California,US,36.7014631,-118.755997,2020-01-23,283785111,1,0,"California, US",0.0,0.0,,
California,US,36.7014631,-118.755997,2020-01-24,283785111,2,0,"California, US",1.0,0.0,,
California,US,36.7014631,-118.755997,2020-01-25,283785111,2,0,"California, US",0.0,0.0,,
California,US,36.7014631,-118.755997,2020-01-26,283785111,3,0,"California, US",1.0,0.0,,
California,US,36.7014631,-118.755997,2020-01-27,283785111,3,0,"California, US",0.0,0.0,,
California,US,36.7014631,-118.755997,2020-01-28,283785111,3,0,"California, US",0.0,0.0,,
California,US,36.7014631,-118.755997,2020-01-29,283785111,3,0,"California, US",0.0,0.0,0.2857142857142857,0.0
California,US,36.7014631,-118.755997,2020-01-30,283785111,3,0,"California, US",0.0,0.0,0.2857142857142857,0.0
California,US,36.7014631,-118.755997,2020-01-31,283785111,5,0,"California, US",2.0,0.0,0.42857142857142855,0.0
California,US,36.7014631,-118.755997,2020-02-01,283785111,5,0,"California, US",0.0,0.0,0.42857142857142855,0.0
California,US,36.7014631,-118.755997,2020-02-02,283785111,5,0,"California, US",0.0,0.0,0.2857142857142857,0.0
California,US,36.7014631,-118.755997,2020-02-03,283785111,8,0,"California, US",3.0,0.0,0.7142857142857143,0.0
California,US,36.7014631,-118.755997,2020-02-04,283785111,8,0,"California, US",0.0,0.0,0.7142857142857143,0.0
California,US,36.7014631,-118.755997,2020-02-05,283785111,8,0,"California, US",0.0,0.0,0.7142857142857143,0.0
California,US,36.7014631,-118.755997,2020-02-06,283785111,9,0,"California, US",1.0,0.0,0.8571428571428571,0.0
California,US,36.7014631,-118.755997,2020-02-07,283785111,9,0,"California, US",0.0,0.0,0.5714285714285714,0.0
California,US,36.7014631,-118.755997,2020-02-08,283785111,9,0,"California, US",0.0,0.0,0.5714285714285714,0.0
California,US,36.7014631,-118.755997,2020-02-09,283785111,9,0,"California, US",0.0,0.0,0.5714285714285714,0.0
California,US,36.7014631,-118.755997,2020-02-10,283785111,9,0,"California, US",0.0,0.0,0.14285714285714285,0.0
California,US,36.7014631,-118.755997,2020-02-11,283785111,9,0,"California, US",0.0,0.0,0.14285714285714285,0.0
California,US,36.7014631,-118.755997,2020-02-12,283785111,9,0,"California, US",0.0,0.0,0.14285714285714285,0.0
California,US,36.7014631,-118.755997,2020-02-13,283785111,9,0,"California, US",0.0,0.0,0.0,0.0
California,US,36.7014631,-118.755997,2020-02-14,283785111,9,0,"California, US",0.0,0.0,0.0,0.0
California,US,36.7014631,-118.755997,2020-02-15,283785111,9,0,"California, US",0.0,0.0,0.0,0.0
California,US,36.7014631,-118.755997,2020-02-16,283785111,9,0,"California, US",0.0,0.0,0.0,0.0
California,US,36.7014631,-118.755997,2020-02-17,283785111,9,0,"California, US",0.0,0.0,0.0,0.0
California,US,36.7014631,-118.755997,2020-02-18,283785111,9,0,"California, US",0.0,0.0,0.0,0.0
California,US,36.7014631,-118.755997,2020-02-19,283785111,9,0,"California, US",0.0,0.0,0.0,0.0
California,US,36.7014631,-118.755997,2020-02-20,283785111,9,0,"California, US",0.0,0.0,0.0,0.0
California,US,36.7014631,-118.755997,2020-02-21,283785111,10,0,"California, US",1.0,0.0,0.14285714285714285,0.0
California,US,36.7014631,-118.755997,2020-02-22,283785111,10,0,"California, US",0.0,0.0,0.14285714285714285,0.0
California,US,36.7014631,-118.755997,2020-02-23,283785111,10,0,"California, US",0.0,0.0,0.14285714285714285,0.0
California,US,36.7014631,-118.755997,2020-02-24,283785111,10,0,"California, US",0.0,0.0,0.14285714285714285,0.0
California,US,36.7014631,-118.755997,2020-02-25,283785111,10,0,"California, US",0.0,0.0,0.14285714285714285,0.0
California,US,36.7014631,-118.755997,2020-02-26,283785111,10,0,"California, US",0.0,0.0,0.14285714285714285,0.0
California,US,36.7014631,-118.755997,2020-02-27,283785111,10,0,"California, US",0.0,0.0,0.14285714285714285,0.0
California,US,36.7014631,-118.755997,2020-02-28,283785111,10,0,"California, US",0.0,0.0,0.0,0.0
California,US,36.7014631,-118.755997,2020-02-29,283785111,18,1,"California, US",8.0,1.0,1.1428571428571428,0.14285714285714285
California,US,36.7014631,-118.755997,2020-03-01,283785111,25,1,"California, US",7.0,0.0,2.142857142857143,0.14285714285714285
California,US,36.7014631,-118.755997,2020-03-02,283785111,45,6,"California, US",20.0,5.0,5.0,0.8571428571428571
California,US,36.7014631,-118.755997,2020-03-03,283785111,63,7,"California, US",18.0,1.0,7.571428571428571,1.0
California,US,36.7014631,-118.755997,2020-03-04,283785111,87,10,"California, US",24.0,3.0,11.0,1.4285714285714286
California,US,36.7014631,-118.755997,2020-03-05,283785111,155,11,"California, US",68.0,1.0,20.714285714285715,1.5714285714285714
California,US,36.7014631,-118.755997,2020-03-06,283785111,194,13,"California, US",39.0,2.0,26.285714285714285,1.8571428571428572
California,US,36.7014631,-118.755997,2020-03-07,283785111,338,16,"California, US",144.0,3.0,45.714285714285715,2.142857142857143
California,US,36.7014631,-118.755997,2020-03-08,283785111,444,20,"California, US",106.0,4.0,59.857142857142854,2.7142857142857144
California,US,36.7014631,-118.755997,2020-03-09,283785111,511,21,"California, US",67.0,1.0,66.57142857142857,2.142857142857143
California,US,36.7014631,-118.755997,2020-03-10,283785111,673,27,"California, US",162.0,6.0,87.14285714285714,2.857142857142857
California,US,36.7014631,-118.755997,2020-03-11,283785111,989,30,"California, US",316.0,3.0,128.85714285714286,2.857142857142857
California,US,36.7014631,-118.755997,2020-03-12,283785111,1421,40,"California, US",432.0,10.0,180.85714285714286,4.142857142857143
California,US,36.7014631,-118.755997,2020-03-13,283785111,2060,48,"California, US",639.0,8.0,266.57142857142856,5.0
California,US,36.7014631,-118.755997,2020-03-14,283785111,2705,56,"California, US",645.0,8.0,338.14285714285717,5.714285714285714
California,US,36.7014631,-118.755997,2020-03-15,283785111,2783,67,"California, US",78.0,11.0,334.14285714285717,6.714285714285714
California,US,36.7014631,-118.755997,2020-03-16,283785111,4028,92,"California, US",1245.0,25.0,502.42857142857144,10.142857142857142
California,US,36.7014631,-118.755997,2020-03-17,283785111,5621,124,"California, US",1593.0,32.0,706.8571428571429,13.857142857142858
California,US,36.7014631,-118.755997,2020-03-18,283785111,7783,180,"California, US",2162.0,56.0,970.5714285714286,21.428571428571427
California,US,36.7014631,-118.755997,2020-03-19,283785111,12224,260,"California, US",4441.0,80.0,1543.2857142857142,31.428571428571427
California,US,36.7014631,-118.755997,2020-03-20,283785111,18090,351,"California, US",5866.0,91.0,2290.0,43.285714285714285
California,US,36.7014631,-118.755997,2020-03-21,283785111,22833,435,"California, US",4743.0,84.0,2875.4285714285716,54.142857142857146
California,US,36.7014631,-118.755997,2020-03-22,283785111,30450,544,"California, US",7617.0,109.0,3952.4285714285716,68.14285714285714
California,US,36.7014631,-118.755997,2020-03-23,283785111,40762,726,"California, US",10312.0,182.0,5247.714285714285,90.57142857142857
California,US,36.7014631,-118.755997,2020-03-24,283785111,50064,988,"California, US",9302.0,262.0,6349.0,123.42857142857143
California,US,36.7014631,-118.755997,2020-03-25,283785111,60900,1297,"California, US",10836.0,309.0,7588.142857142857,159.57142857142858
California,US,36.7014631,-118.755997,2020-03-26,283785111,78194,1722,"California, US",17294.0,425.0,9424.285714285714,208.85714285714286
California,US,36.7014631,-118.755997,2020-03-27,283785111,94673,2220,"California, US",16479.0,498.0,10940.42857142857,267.0
California,US,36.7014631,-118.755997,2020-03-28,283785111,112869,2806,"California, US",18196.0,586.0,12862.285714285714,338.7142857142857
California,US,36.7014631,-118.755997,2020-03-29,283785111,130451,3336,"California, US",17582.0,530.0,14285.857142857143,398.85714285714283
California,US,36.7014631,-118.755997,2020-03-30,283785111,151067,4033,"California, US",20616.0,697.0,15757.857142857143,472.42857142857144
California,US,36.7014631,-118.755997,2020-03-31,283785111,173338,5273,"California, US",22271.0,1240.0,17610.571428571428,612.1428571428571
California,US,36.7014631,-118.755997,2020-04-01,283785111,202318,6249,"California, US",28980.0,976.0,20202.571428571428,707.4285714285714
California,US,36.7014631,-118.755997,2020-04-02,283785111,230991,7706,"California, US",28673.0,1457.0,21828.14285714286,854.8571428571429
California,US,36.7014631,-118.755997,2020-04-03,283785111,259770,9133,"California, US",28779.0,1427.0,23585.285714285714,987.5714285714286
California,US,36.7014631,-118.755997,2020-04-04,283785111,287830,10685,"California, US",28060.0,1552.0,24994.428571428572,1125.5714285714287
California,US,36.7014631,-118.755997,2020-04-05,283785111,313594,12259,"California, US",25764.0,1574.0,26163.285714285714,1274.7142857142858
California,US,36.7014631,-118.755997,2020-04-06,283785111,341803,14116,"California, US",28209.0,1857.0,27248.0,1440.4285714285713
California,US,36.7014631,-118.755997,2020-04-07,283785111,368806,16784,"California, US",27003.0,2668.0,27924.0,1644.4285714285713
California,US,36.7014631,-118.755997,2020-04-08,283785111,396663,18911,"California, US",27857.0,2127.0,27763.571428571428,1808.857142857143
California,US,36.7014631,-118.755997,2020-04-09,283785111,428540,21211,"California, US",31877.0,2300.0,28221.285714285714,1929.2857142857142
California,US,36.7014631,-118.755997,2020-04-10,283785111,458617,23538,"California, US",30077.0,2327.0,28406.714285714286,2057.8571428571427
California,US,36.7014631,-118.755997,2020-04-11,283785111,485384,25485,"California, US",26767.0,1947.0,28222.0,2114.285714285714
California,US,36.7014631,-118.755997,2020-04-12,283785111,509657,27266,"California, US",24273.0,1781.0,28009.0,2143.8571428571427
California,US,36.7014631,-118.755997,2020-04-13,283785111,533964,29282,"California, US",24307.0,2016.0,27451.571428571428,2166.5714285714284
California,US,36.7014631,-118.755997,2020-04-14,283785111,560287,31756,"California, US",26323.0,2474.0,27354.428571428572,2138.8571428571427
California,US,36.7014631,-118.755997,2020-04-15,283785111,581503,34097,"California, US",21216.0,2341.0,26405.714285714286,2169.4285714285716
California,US,36.7014631,-118.755997,2020-04-16,283785111,607883,36204,"California, US",26380.0,2107.0,25620.428571428572,2141.8571428571427
California,US,36.7014631,-118.755997,2020-04-17,283785111,636551,38231,"California, US",28668.0,2027.0,25419.14285714286,2099.0
California,US,36.7014631,-118.755997,2020-04-18,283785111,661800,40053,"California, US",25249.0,1822.0,25202.285714285714,2081.1428571428573
California,US,36.7014631,-118.755997,2020-04-19,283785111,684992,41928,"California, US",23192.0,1875.0,25047.85714285714,2094.5714285714284
California,US,36.7014631,-118.755997,2020-04-20,283785111,710255,44172,"California, US",25263.0,2244.0,25184.428571428572,2127.1428571428573
California,US,36.7014631,-118.755997,2020-04-21,283785111,735366,46886,"California, US",25111.0,2714.0,25011.285714285714,2161.4285714285716
California,US,36.7014631,-118.755997,2020-04-22,283785111,758133,49003,"California, US",22767.0,2117.0,25232.85714285714,2129.4285714285716
California,US,36.7014631,-118.755997,2020-04-23,283785111,787438,51539,"California, US",29305.0,2536.0,25650.714285714286,2190.714285714286
California,US,36.7014631,-118.755997,2020-04-24,283785111,815592,53773,"California, US",28154.0,2234.0,25577.285714285714,2220.285714285714
California,US,36.7014631,-118.755997,2020-04-25,283785111,842117,54666,"California, US",26525.0,893.0,25759.571428571428,2087.5714285714284
California,US,36.7014631,-118.755997,2020-04-26,283785111,866257,56149,"California, US",24140.0,1483.0,25895.0,2031.5714285714287
California,US,36.7014631,-118.755997,2020-04-27,283785111,886604,57295,"California, US",20347.0,1146.0,25192.714285714286,1874.7142857142858
California,US,36.7014631,-118.755997,2020-04-28,283785111,908250,59406,"California, US",21646.0,2111.0,24697.714285714286,1788.5714285714287
California,US,36.7014631,-118.755997,2020-04-29,283785111,931216,61740,"California, US",22966.0,2334.0,24726.14285714286,1819.5714285714287
California,US,36.7014631,-118.755997,2020-04-30,283785111,956741,64012,"California, US",25525.0,2272.0,24186.14285714286,1781.857142857143
California,US,36.7014631,-118.755997,2020-05-01,283785111,988348,65668,"California, US",31607.0,1656.0,24679.428571428572,1699.2857142857142
California,US,36.7014631,-118.755997,2020-05-02,283785111,1013399,67239,"California, US",25051.0,1571.0,24468.85714285714,1796.142857142857
California,US,36.7014631,-118.755997,2020-05-03,283785111,1034735,68314,"California, US",21336.0,1075.0,24068.285714285714,1737.857142857143
California,US,36.7014631,-118.755997,2020-05-04,283785111,1056102,69637,"California, US",21367.0,1323.0,24214.0,1763.142857142857
California,US,36.7014631,-118.755997,2020-05-05,283785111,1076670,71706,"California, US",20568.0,2069.0,24060.0,1757.142857142857
California,US,36.7014631,-118.755997,2020-05-06,283785111,1097833,74011,"California, US",21163.0,2305.0,23802.428571428572,1753.0
California,US,36.7014631,-118.755997,2020-05-07,283785111,1122522,75817,"California, US",24689.0,1806.0,23683.0,1686.4285714285713
California,US,36.7014631,-118.755997,2020-05-08,283785111,1146098,77409,"California, US",23576.0,1592.0,22535.714285714286,1677.2857142857142
California,US,36.7014631,-118.755997,2020-05-09,283785111,1167766,78815,"California, US",21668.0,1406.0,22052.428571428572,1653.7142857142858
California,US,36.7014631,-118.755997,2020-05-10,283785111,1185151,79653,"California, US",17385.0,838.0,21488.0,1619.857142857143
California,US,36.7014631,-118.755997,2020-05-11,283785111,1200177,80569,"California, US",15026.0,916.0,20582.14285714286,1561.7142857142858
California,US,36.7014631,-118.755997,2020-05-12,283785111,1220918,82065,"California, US",20741.0,1496.0,20606.85714285714,1479.857142857143
California,US,36.7014631,-118.755997,2020-05-13,283785111,1237984,83646,"California, US",17066.0,1581.0,20021.571428571428,1376.4285714285713
California,US,36.7014631,-118.755997,2020-05-14,283785111,1262122,85237,"California, US",24138.0,1591.0,19942.85714285714,1345.7142857142858
